mjd,aperture_sum_0,aperture_sum_1,aperture_sum_err_0,aperture_sum_err_1,bkg,fwhm,id,peak_flux,uncertainty,xcenter,ycenter
57799.6359664351,2055407.3134375,2238698.2084375,1395.0928770675202,1413.2672774564962,2216.1221321259077,7.971215649096951,1.0,2647.921875,59.616451263427734,704.8181591515714,303.4366971319532
57799.63671875,2082007.7860937498,2257167.605625,1476.9506205628727,1492.6629779318828,2229.8231839818827,7.700007610074038,1.0,2540.875,53.22260665893555,704.6684382109523,302.62818760318027
57799.6374594867,2080668.647578125,2256268.621875,1457.7003712027345,1473.6919312586454,2099.5034143482235,8.289352535350321,1.0,2622.10546875,64.10498046875,705.9799492404227,303.27267917742404
57799.6382118016,2099180.661640625,2270269.39,1546.207700085664,1560.4939748457168,2209.777783645465,7.120775694114785,1.0,2526.98046875,53.174747467041016,704.7357750646072,303.0019860742665
57799.6389641166,2104301.9574218746,2274539.9990625,1539.5415040057064,1553.7924263129173,2178.852521833161,7.480395773252032,1.0,2532.12109375,53.51631164550781,705.0685393074183,302.88520005409697
57799.6397048682,2101623.811015625,2271620.96078125,1523.7462284564815,1538.0578207699925,2176.188871808777,7.633008432260183,1.0,2480.5,52.862186431884766,704.9488925560643,302.88484885608256
57799.6404456049,2117732.4245312503,2283255.46921875,1593.8231659630096,1606.8163377770243,2180.1095630548284,6.908772869694892,1.0,2455.4375,49.12641143798828,704.65963968218,303.1756111191628
57799.6411863416,2098400.5046093753,2270680.272890625,1504.6795133160313,1519.6131403930008,2201.4876973556993,7.237284070244606,1.0,2486.029296875,51.16561508178711,704.4063744972012,303.33304405685396
57799.6419270784,2112444.6809375,2280958.524296875,1552.407272323406,1566.2290020656687,2169.180947766557,7.239336254039873,1.0,2505.931640625,51.18728256225586,704.8739810694657,303.0613509961866
57799.64266783,2115311.697109375,2280786.2269531246,1598.8148010607172,1611.7798986832279,2126.3396572071183,7.1727588597326495,1.0,2464.177734375,51.81284713745117,705.2121358596595,303.1158437317805
57799.6434201449,2121937.246484375,2286943.823203125,1615.5593367338176,1628.2933688194541,2152.040841633355,6.98892032799287,1.0,2454.787109375,52.49506759643555,704.8572241085675,302.75853055192874
57799.6441608816,2115174.56453125,2282828.33765625,1567.4960065995597,1581.1180124386074,2169.9865804891633,6.958496911545339,1.0,2471.50390625,50.752193450927734,704.7188102057451,303.44207356390854
57799.6449131966,2102159.3025,2272963.4221874997,1533.2144621563325,1547.5985742116252,2217.6365127749373,7.03046204571521,1.0,2486.298828125,51.37004852294922,704.3835767265178,302.93360996306546
57799.6456539333,2116474.204921875,2283246.8688281253,1597.2950321852722,1610.4571567441637,2163.1555190832887,6.779993529482367,1.0,2451.080078125,54.69685745239258,704.7951084641511,303.2428557258688
57799.6463715285,2112991.033203125,2278922.845234375,1590.7373972974435,1603.8538479536417,2132.597082645415,7.525220723095366,1.0,2519.5234375,54.70869445800781,705.1616050672254,302.49934590980325
57799.6471238434,2125234.709296875,2289797.206484375,1639.0353470671544,1651.5817231438039,2139.767281797172,6.332834794367123,1.0,2463.4296875,50.49962615966797,704.8417364890353,303.6814073809664
57799.647853002,2118924.897265625,2283729.6784375,1640.3011392074188,1652.775121810698,2202.4734968062894,6.356821087637221,1.0,2472.53125,51.52253723144531,704.3067792821062,302.99628630313555
57799.6486053169,2129789.548671875,2292251.5482812496,1660.092510747001,1672.1085319506237,2114.084662193454,6.5996085338254264,1.0,2440.189453125,50.9824104309082,705.0834458275199,303.20791218971846
57799.6493344903,2127564.889140625,2290310.6077343747,1617.108559555057,1629.5059846619379,2089.2703100073168,7.120725321344419,1.0,2458.154296875,54.259918212890625,705.2456260411457,302.8909653929554
57799.650075227,2132888.72953125,2294378.024921875,1651.1126855608377,1663.0238522274394,2157.3251095560177,6.502831502327319,1.0,2448.146484375,52.48867416381836,704.282124551251,303.04640310508665
57799.6508044004,2148235.8990625003,2305873.741328125,1712.2576269585954,1723.2497763741858,2086.9853735878028,6.198482942385021,1.0,2374.7109375,52.769615173339844,704.745137230204,303.3849997632643
57799.6515451372,2143283.3128124997,2300749.063125,1706.252170002412,1717.2477126282918,2084.781273458526,6.336783268264712,1.0,2390.451171875,48.777801513671875,704.8077848718294,303.1486277368709
57799.6522858739,2143002.8089843746,2301075.3405468753,1716.6506382861432,1727.6771978771665,2104.2276649457035,5.991301752834964,1.0,2367.873046875,50.515838623046875,704.4976869524161,303.37549321960876
57799.6530381888,2142484.75453125,2299921.0412500002,1713.2966616676015,1724.2087644342987,2086.809376947741,6.391948523932235,1.0,2365.65234375,49.952274322509766,704.7228346964697,302.98320631170185
57799.6537673622,2136986.5171875,2295601.0238281246,1667.2432425351294,1678.68949613743,2047.0603388126551,6.425062138918551,1.0,2399.41015625,53.49909973144531,705.007536987568,303.3580945755967
57799.654508099,2139289.363828125,2298188.861015625,1634.4009339877468,1646.157855595365,2095.220869073214,6.4482180936853455,1.0,2394.185546875,52.72368621826172,704.5201002484861,303.2411869645778
57799.6552488357,2130857.682421875,2290660.844765625,1625.9147627835237,1637.8205416961157,2074.8181789985697,7.234999429632254,1.0,2369.228515625,51.783355712890625,704.9402979889493,302.90865729877737
57799.6560011506,2146123.2317968747,2302663.956875,1697.2674088569452,1708.175313622074,2091.186534338259,6.333873840926459,1.0,2344.8984375,51.34227752685547,704.4146288989207,303.3812985956649
57799.6567419022,2144435.438125,2302198.0485156253,1676.8893599948872,1688.1488165770222,2051.7567698138623,6.633623879455651,1.0,2356.13671875,49.169193267822266,704.8674582426534,303.02639403643445
57799.657482639,2145498.9993749997,2301842.321171875,1714.8678366250456,1725.6408012652735,2080.326014591224,6.349414800024168,1.0,2373.294921875,52.2245979309082,704.496491298331,303.1930253863537
57799.6582118124,2140136.515625,2297620.613515625,1673.0400918632922,1684.250747534003,2077.7171677532265,6.687181361224332,1.0,2352.0703125,50.15459442138672,704.6694059997448,302.9073302306655
57799.6589641273,2140127.769140625,2297547.505,1686.342875769398,1697.447967196017,2063.288952731704,6.134582470820564,1.0,2400.154296875,52.39136505126953,704.5518413721553,303.621913382262
57799.659704864,2137829.060390625,2296094.532265625,1649.931151559875,1661.3677336772573,2107.0786444477058,6.76565178185387,1.0,2361.33984375,49.550724029541016,704.305785385945,302.72769888641636
57799.6604456007,2143814.978828125,2300641.40234375,1670.1200439671954,1681.2997506800991,2054.1384839645975,6.3839413240335,1.0,2390.443359375,50.47075653076172,704.782957827819,303.2820191236093
57799.6611747742,2149063.327578125,2304588.3997656247,1703.1379423139267,1713.9306034150723,2058.902663523511,6.346455431401085,1.0,2324.365234375,49.380001068115234,704.5900649209701,303.2044883817257
57799.6619155109,2146190.4371875003,2302860.03015625,1699.7699037324921,1710.7101280497272,2047.8188695560993,6.485758909622451,1.0,2323.52734375,48.97870635986328,704.6220799035301,303.2357913021056
57799.6626678258,2155457.4855468753,2307938.54375,1735.3897663039365,1745.4966218094055,2034.6256833555833,6.453290541026706,1.0,2297.470703125,48.772308349609375,704.5143699835783,302.7708062174302
57799.6633969843,2159443.823203125,2312037.260859375,1701.0255707732076,1711.4029271371694,2020.6869302570506,6.4029932199624495,1.0,2323.484375,50.25274658203125,704.528645353543,303.406887744812
57799.6641261578,2145942.567578125,2303338.210859375,1613.296432261718,1624.904203809824,2036.9992355142176,7.093918419413395,1.0,2287.712890625,51.62253952026367,704.498549161583,303.14079402245795
57799.6648900509,2151082.0210937504,2307878.3978124997,1627.0658811594878,1638.5018215733899,2033.9172070058567,6.715593392747234,1.0,2305.421875,52.618568420410156,704.3623094870813,303.2660260858604
57799.6656423658,2145542.02421875,2303079.0209375,1632.9451473048462,1644.4348440343917,2036.500291113415,6.9897206613574605,1.0,2289.755859375,51.86767578125,704.5043135925193,303.0860678097816
57799.6663715243,2143522.819296875,2300696.6728125,1598.3344963577913,1610.0384255850392,1975.2449634013192,7.111421664823465,1.0,2325.3125,52.64043426513672,704.9748579349113,303.3564906381123
57799.6671238393,2160978.5565625,2314967.38171875,1685.9514560300495,1696.6085235953594,1982.3751697062703,6.478681932852235,1.0,2258.40625,50.13881301879883,704.5623944997852,303.28496420919305
57799.6678414345,2160350.349375,2314118.047890625,1665.5455672802866,1676.2768254907928,2008.1720064325157,6.708940415906517,1.0,2235.7265625,48.801231384277344,704.0535349109211,302.9620272937014
57799.6685937494,2169945.025390625,2320672.561484375,1698.4906497537822,1708.6368272558198,1948.410905402496,6.648511012781949,1.0,2234.3046875,49.26953125,704.6410247265666,303.35443757507517
57799.6693344861,2171497.253203125,2319499.680078125,1781.7940504171088,1791.0946833035111,1949.4725537110628,6.416189251476182,1.0,2229.45703125,49.46733093261719,704.7527504775678,302.73769218949997
57799.6700636595,2164825.996171875,2316121.24609375,1693.6073704353294,1703.8312271349832,1947.8551713881761,6.549996932910781,1.0,2268.3359375,48.96980285644531,704.4197047866711,303.7728569325558
57799.6708043963,2163250.897421875,2314036.968671875,1709.1284852842998,1719.1695903291507,1941.8978275883512,6.95997768775636,1.0,2278.16796875,49.9970588684082,704.7730826905939,302.63524303471394
57799.671545133,2175276.258125,2320211.61515625,1807.7042222260009,1816.5011047420403,1937.0305090742288,6.029288382925603,1.0,2198.458984375,46.332855224609375,704.4147391402556,303.5043936230752
57799.6722858846,2178458.2525,2324670.489375,1786.7427411140038,1795.8027348416083,1944.1214996382432,6.4510689873037705,1.0,2198.826171875,49.57374572753906,704.5490369964217,302.73940924320976
57799.6730381995,2179984.45421875,2326131.993203125,1731.2302627188883,1740.573327208284,1901.6154430679358,6.433211152546803,1.0,2186.77734375,49.006473541259766,704.569313580653,303.85700342825487
57799.6737789363,2175774.683046875,2323887.3903125003,1725.6823756031365,1735.2746972520217,1921.504785443038,6.96377956272226,1.0,2172.845703125,50.872188568115234,704.5051464569273,302.4809329472446
57799.674519673,2179738.2346874997,2326229.461015625,1749.171813624694,1758.4531152903442,1886.9551158227678,6.656244020281503,1.0,2218.697265625,49.074405670166016,704.9921212917349,303.2362676089794
57799.6752604097,2171002.8671875,2320505.0905468753,1663.8483760385272,1674.0242955279418,1920.6029018654224,7.152074638924406,1.0,2174.064453125,49.48995590209961,704.5514009546325,302.97892295419064
57799.6760127246,2180185.627890625,2327865.2487500003,1742.975242232488,1752.4521953420665,1905.9417039654347,6.187115711353758,1.0,2173.96875,51.063236236572266,704.3038518500317,303.6846976794343
57799.6767418981,2180678.612265625,2328249.805859375,1692.5685254859184,1702.290189914014,1920.3628811832864,6.938506562388417,1.0,2155.96484375,49.869693756103516,704.3053928109773,302.9496601917895
57799.6774826348,2176819.115390625,2322905.228671875,1739.4678829221807,1748.781082591272,1902.555207009765,6.542862378523132,1.0,2155.974609375,48.727943420410156,704.5369943015072,303.04350820669555
57799.6782118082,2175412.70234375,2323350.817421875,1688.0449396169831,1697.8700826516372,1897.223801759915,6.694326375523382,1.0,2160.228515625,48.445343017578125,704.4504500635207,303.2672692227194
57799.6789294034,2173291.102578125,2321369.06265625,1681.5282057454551,1691.3798771435565,1889.6744162399023,7.164891867692703,1.0,2144.04296875,49.45613479614258,704.5936781932229,302.6461035082134
57799.6796585619,2187228.5653125,2331644.470625,1750.647072448976,1759.6424947211624,1857.6702203495206,6.369993639699063,1.0,2138.078125,48.100982666015625,704.5391537751528,303.74165398399583
57799.6803992987,2198796.975625,2339972.70375,1765.9422643100381,1774.5154413547507,1851.031205766024,6.287927539702361,1.0,2083.498046875,46.681602478027344,704.1422054348944,303.29815333963677
57799.6811400503,2180977.701015625,2326475.86296875,1699.8086680333004,1709.2480139939566,1823.1959960746653,7.005886984362507,1.0,2166.78515625,51.2367057800293,704.9307788902984,303.1175356143845
57799.681880787,2187701.9653906254,2330042.412890625,1761.718746408675,1770.4269490214187,1848.144410669885,6.3265934476311205,1.0,2127.427734375,48.4776611328125,704.302465394831,303.3653966456974
57799.6826331019,2186672.8274999997,2330184.990625,1725.3915575151007,1734.4316122094986,1851.7372255857777,6.841841128516343,1.0,2075.9296875,47.381614685058594,704.3108498394474,302.78018013377175
57799.6833738387,2197885.00765625,2338171.645,1797.3153184124508,1805.6024851283732,1849.2881801227531,6.268543851281164,1.0,2114.283203125,47.88804626464844,704.3496834522103,303.347526449945
57799.6841145903,2182244.8889843747,2326226.5091406247,1734.778104044848,1743.835988773654,1823.2440954512874,6.823812147728514,1.0,2094.2421875,50.33744430541992,704.8900768061181,303.08650637130285
57799.684855327,2194833.6995312497,2335241.943828125,1827.4651541650528,1835.6084580769195,1856.0856538840558,5.849605025327408,1.0,2095.0,43.66518783569336,704.1200627945383,303.3943398582948
57799.6856076419,2197348.233203125,2338972.33734375,1781.9838048440054,1790.518103913472,1845.1619481083292,6.398463602573104,1.0,2062.123046875,45.11867141723633,704.3193208800699,302.9683820714789
57799.6863483787,2191486.9775,2334015.7956250003,1757.5340789527866,1766.290256167769,1828.1275143026821,6.19193077059399,1.0,2068.046875,45.702423095703125,704.396382078651,303.2643487649984
57799.6870891154,2188666.21640625,2330278.671640625,1724.1103606188503,1732.9330361776754,1813.0090238776193,6.906465796456969,1.0,2081.1875,48.5833854675293,704.5713992799228,303.3584992544785
57799.687829867,2191415.2922656247,2333121.274453125,1716.4354941558813,1725.335789412608,1808.3311317006162,6.65585372205027,1.0,2095.775390625,45.53767013549805,704.461336226561,303.6135514909831
57799.6885590255,2190315.496171875,2331772.485859375,1707.092301339611,1715.9755401059606,1814.695657264957,7.069951818834852,1.0,2071.9921875,49.23323440551758,704.4941966545853,302.9131523741333
57799.6892997622,2199811.5845312504,2338302.4114843747,1814.7436832194546,1822.7413390473882,1794.6487552273113,6.144762511277777,1.0,2051.26953125,47.88693618774414,704.427401963643,303.6153881051683
57799.6900405139,2183211.25921875,2326683.8716406254,1690.4010216918834,1699.6545778334475,1818.2764139514748,7.035884592519622,1.0,2079.955078125,48.87409210205078,704.4105546790207,302.77722781140426
57799.6907812506,2200865.167578125,2338648.41125,1831.4180752330374,1839.2816798606716,1797.7204977947954,6.24635324074939,1.0,2051.21484375,47.723079681396484,704.4366410679278,303.44585864318776
57799.6915219873,2203645.896953125,2341065.597265625,1845.4784636976733,1853.2309061636272,1801.6230409846437,6.109362584276011,1.0,2044.412109375,46.249061584472656,704.467901968526,303.21069426758385
57799.692262724,2201322.484296875,2338715.723671875,1839.4521694259836,1847.2368783262307,1793.7900261443522,5.874292863271039,1.0,2028.1953125,46.23480224609375,704.335915472058,303.6066168821881
57799.693015039,2205263.06171875,2342315.5522656254,1813.44931111525,1821.31684692949,1824.1241302622766,6.442902653743074,1.0,2024.365234375,46.021507263183594,703.9888283624986,302.81735148427134
57799.6937557906,2207814.157109375,2342770.450234375,1911.0948073274635,1918.3348680859924,1762.3176298667904,5.780318933840408,1.0,2036.498046875,48.74516296386719,704.6394633471701,303.48476347295167
57799.6944965273,2201517.02046875,2338825.189609375,1833.5121571974428,1841.313433579724,1786.3196239172628,6.244712092676885,1.0,2040.095703125,48.3390998840332,704.3856260065285,303.07332211802265
57799.6952257007,2211732.9489062503,2345116.4055468747,1852.5575161429338,1859.875156737323,1803.8097232537432,6.281562230530987,1.0,2028.4453125,45.84171676635742,703.9959880310192,303.48136414167976
57799.6959664375,2202793.061015625,2338223.331953125,1824.2535470981938,1831.8698294254502,1783.534211989695,6.3795835913330246,1.0,1992.634765625,47.97682571411133,704.464821077169,303.0455038665066
57799.6967071742,2202297.8342968747,2337506.5588281252,1857.7823763238634,1865.2255610046986,1757.0404540011189,6.225317922423201,1.0,2026.275390625,45.60113525390625,704.7355432271033,303.3354249873846
57799.6974594891,2203866.2789843753,2341364.16625,1803.3129637745585,1811.2284122698534,1795.5427179915698,6.441693236067442,1.0,2009.220703125,47.220123291015625,704.2057593197461,303.0101070748884
57799.6982002258,2210483.524453125,2345247.8775,1883.0063914753223,1890.3047323710443,1768.3572220628566,5.976457040963021,1.0,2015.296875,46.08795166015625,704.3177228290102,303.37806003094323
57799.6989293993,2203467.4271875,2338304.0064062504,1825.893386353003,1833.4453511052632,1773.5348091564717,6.183401151121482,1.0,1985.765625,46.326263427734375,704.3206714251877,303.01821522104865
57799.699670136,2208245.621484375,2343754.5667968746,1788.5717241944453,1796.3573672433915,1750.2729889590978,6.518247050969212,1.0,1965.798828125,46.44009017944336,704.2789795811755,303.7027047232744
57799.7004224509,2210448.5768750003,2344204.3268750003,1842.2625550261862,1849.6203121224942,1757.9352914080976,6.298558262183833,1.0,1956.427734375,46.58959197998047,704.2851732289737,302.84916554453406
57799.7011631876,2196273.517890625,2334130.447421875,1746.2491838095632,1754.479398269999,1739.7061165756438,6.597656466219182,1.0,1978.78125,46.47152328491211,704.4762601042225,303.45194156432257
57799.701892361,2200428.2700781254,2336126.7925781254,1781.1027629505102,1788.9617708351864,1721.8848940292205,6.383217067516062,1.0,2029.6796875,48.872840881347656,704.4584308405923,303.72474142802406
57799.7026330978,2213049.90734375,2345138.36515625,1880.9345565253982,1887.9681888176253,1764.79438235961,5.952148869386228,1.0,1947.69921875,46.27470016479492,703.9888420254639,302.9411545109896
57799.7033738494,2210398.4253125004,2345034.59578125,1765.0608825640306,1772.8478480836516,1666.2575265623775,7.500254153244787,1.0,2009.017578125,47.38713073730469,705.5175886652278,302.93074008816643
57799.7041030079,2206050.3921875004,2338731.44421875,1815.9795432796338,1823.3446977435592,1736.5202090587793,6.424622011474417,1.0,1978.11328125,45.5101203918457,704.2975704649725,303.4652988745513
57799.7048553228,2209755.739375,2342260.7780468753,1777.6339748140183,1785.1216259378152,1720.1309129459535,6.980093306154853,1.0,1931.685546875,46.56508255004883,704.4924429550551,302.80188273653795
