mjd,aperture_sum_0,aperture_sum_1,aperture_sum_2,aperture_sum_err_0,aperture_sum_err_1,aperture_sum_err_2,bkg,fwhm,id,peak_flux,uncertainty,xcenter,ycenter
57799.7850752175,411392.39585937496,588237.017890625,831612.943828125,380.63029320294487,390.5569286861443,402.5969994883241,37.19234111351341,7.359977387041915,1.0,463.91015625,24.73687171936035,704.5954092069144,741.211748565589
57799.785815984,410666.30085937504,587840.8680468751,832481.544609375,380.3400687884796,390.33160332056656,402.3759799181456,36.357386892832025,6.81191677700311,1.0,459.66796875,23.41989517211914,704.4155859116208,740.9256976517179
57799.786568284,411329.788203125,587662.1871875001,828877.36453125,390.52532749248985,400.15117094332624,411.75180320405116,37.40390456548236,6.478144902160119,1.0,461.82421875,23.385955810546875,704.8984729546096,741.1197010838274
57799.7873090208,409600.02390625,589137.9328125,835006.3784375,371.5108110714898,382.00459683648285,394.47984824135915,37.05893456421828,7.20193003952186,1.0,475.3828125,24.267358779907227,704.622106275448,740.9369243364674
57799.7880613506,401959.53140625,583881.741171875,827689.4396875,360.3282986291373,371.4509395650128,384.0373517850452,36.5468276771657,6.8125705031593045,1.0,472.666015625,25.045745849609375,704.5702347741799,740.884119380969
57799.7888020873,405563.68109375,583082.5116406251,826156.826640625,370.6306883670372,380.88530860604243,393.1806932159519,36.78058260620586,6.809574363014034,1.0,455.26171875,25.136859893798828,704.6795578853132,741.0790040670245
57799.789542824,404588.94867187494,583719.317734375,825773.688203125,368.6179240713693,379.17661844107965,391.37921284662474,36.71015341338228,6.53688578998751,1.0,449.669921875,23.563207626342773,704.815714416012,740.9048556335598
57799.7902951241,411970.575859375,587454.799765625,833997.9378124999,385.8681163899233,395.4969125058097,407.48471178819733,35.63847092654156,6.7929993625505345,1.0,456.06640625,23.79243278503418,704.2038254073016,740.605894336016
57799.7910474539,410649.354609375,585758.5973437501,828832.2362500001,394.2473188164203,403.62619968277363,415.16577596083175,36.4422224146488,6.703474306231086,1.0,454.767578125,23.463598251342773,704.5843615278394,740.829712628993
57799.7917881906,413529.31640625,587265.059609375,830199.788515625,400.31823123895236,409.40734974702883,420.8661348213295,37.162521401351704,6.454941720465171,1.0,461.603515625,23.60976219177246,704.8007600142817,741.073039170329
57799.7925289273,411790.035859375,586794.3821874999,831596.21125,390.5303851155914,399.99523140344127,411.7744898079301,36.74972022936729,7.045097398560493,1.0,461.279296875,24.92363166809082,704.3298699679787,740.9892281309033
57799.7932581007,411438.60875,589309.0785156249,836937.734609375,392.8093063398012,402.523269806587,414.55507788538233,37.285234276952366,6.146340187940405,1.0,489.302734375,25.030487060546875,704.6807803848423,740.8913250026418
57799.7940104306,412471.900078125,591886.63625,842806.94,393.0284748618487,402.8988117814976,415.2279345946419,37.79318323418589,6.433003656900823,1.0,475.4765625,24.376266479492188,704.7553294650459,740.7823009378833
57799.7947395742,412849.02445312496,597827.825390625,853096.11375,381.7412233573109,392.52645229063404,405.58094943501607,38.382795943994566,6.881072838809194,1.0,478.361328125,25.497133255004883,704.6756127343356,740.7361332128615
57799.7954803109,403894.93218749994,589569.8734375,841427.478359375,364.9009380674549,376.31050878773766,389.6830049648125,38.39914765899921,7.1342862764582575,1.0,475.7578125,25.95753288269043,704.5930919287674,741.3200098722572
57799.7962326407,398946.646953125,591302.1903125,846577.49984375,347.9047463205405,360.7954619070449,374.9598991902303,38.10582324169269,7.271788553136411,1.0,470.51171875,24.4033145904541,704.694108391394,740.7296491981648
57799.7969849408,385299.81843750004,587049.3082031249,842882.4621875,319.65264244676035,335.0909896696198,350.3355206004122,37.843717174432115,7.961478497598095,1.0,492.75390625,24.434968948364258,704.6687883436118,740.6875106777978
57799.7977257073,386389.67796875,587814.55953125,839425.9358593749,320.5177215287719,335.83454804465043,350.8220418023122,38.991886017896064,7.86713941312406,1.0,487.587890625,25.25295639038086,704.8575222128062,741.3538062098877
57799.7984780073,387687.57820312504,588021.485625,843048.620625,323.7099211195646,338.7107706520427,353.7556455474686,37.86705698735941,7.631654418420294,1.0,481.380859375,24.935537338256836,704.8893927906447,740.5963281191176
57799.799218744,389641.523515625,587956.7831250001,842533.934609375,329.5597707159738,344.0072894297687,358.7245693507538,37.546457213174854,7.615237947546435,1.0,474.095703125,25.08095932006836,704.5312853628866,740.8083374552385
57799.7999710739,396674.113203125,590200.3672656249,840453.335,342.9687565778936,356.17325066384353,370.1708454223809,38.872711490416584,7.260121144990011,1.0,498.345703125,25.6138858795166,704.660032408056,741.4468969033919
57799.8007118106,398913.575625,590680.6325000001,845461.897265625,349.6692669597656,362.3614654620993,376.4541048164839,37.976647286072144,7.249137140398838,1.0,472.734375,24.753568649291992,704.6436072088117,740.9570922981193
57799.8014525473,394184.056953125,590611.3259375,843443.4453125,336.74579455643317,350.59098715809745,364.97295515578645,38.425986760712476,7.469722542081801,1.0,467.234375,24.15473747253418,704.9081747616289,740.861380013109
57799.802193284,388504.105703125,587379.66625,842782.4478125,327.56510028799084,342.1553032138096,357.1372058720996,38.20818617151599,7.67830203125837,1.0,476.708984375,25.625957489013672,704.6255804246923,740.9949272927116
57799.8029340208,394582.95265625,590493.998828125,848803.64609375,341.4558807544773,355.03877774392004,369.7097974428297,38.29259939323517,7.154340717095151,1.0,490.2421875,22.774921417236328,704.4935724469026,740.7831729975095
57799.8036863506,404106.537578125,593683.3357812499,851494.2303124999,365.95686405664526,377.79120381446245,391.6314591037732,38.64681640776609,6.8727542221849,1.0,487.404296875,25.70119857788086,704.4508997933141,741.0907031354773
57799.804415524,411914.87,597363.0719531251,851622.8399218749,393.68786158599454,404.1849442453602,417.01393527986323,40.165161510046005,6.238051551116336,1.0,476.427734375,26.098270416259766,705.1462226914475,741.1426202569658
57799.8051446676,413119.27570312505,599237.895078125,859445.30390625,401.3018162952179,411.6918623334742,424.68578040392805,39.570662967605045,6.385750936947298,1.0,489.09375,24.406524658203125,704.6784852529496,740.9538521658009
57799.8058854043,411214.32046874997,598289.348125,862136.708984375,389.27555191435033,400.0883518909411,413.6954818592284,38.64259080715763,6.6033092225588,1.0,485.599609375,25.557025909423828,704.3211602145502,740.833447148116
57799.8066377342,413428.831484375,597806.928828125,854793.21171875,403.9828827519547,414.095088059533,426.8079870274371,39.81420761437807,6.184795858318442,1.0,485.453125,23.490509033203125,704.7635304034412,741.3003205797415
57799.8073900342,412907.2409375,598791.1184375,857739.5108593751,397.32469550634556,407.7857438486539,420.7968863256463,39.27446050153184,6.286855042499421,1.0,505.2421875,26.658315658569336,704.8906436768411,740.7476877411793
57799.8081308007,411942.125234375,597613.156484375,856646.62109375,403.5228324271804,413.80303372303086,426.7000495704102,39.806621160692934,6.123843464105531,1.0,494.3046875,23.978553771972656,704.7222979217439,741.2512846334043
