mjd,aperture_sum_0,aperture_sum_1,aperture_sum_err_0,aperture_sum_err_1,bkg,fwhm,id,peak_flux,uncertainty,xcenter,ycenter
57799.7116724551,850822.980234375,886250.63359375,751.1009491950152,752.3793755817076,441.1564533564836,6.290086774307237,1.0,529.48046875,25.38787841796875,911.7333765528546,245.5038774240396
57799.7124131918,842603.466171875,880201.21703125,733.355562334455,734.8286393951723,440.0726665116535,6.104441200963416,1.0,544.837890625,26.227941513061523,912.0183177409805,245.95251823473188
57799.7131539285,850834.94296875,885715.21234375,808.9969907370808,810.1438110917051,440.9654579995013,5.293161287497234,1.0,521.54296875,26.377748489379883,911.8115900183157,245.71019786097253
57799.7139062434,847798.461171875,883145.755859375,779.846137482639,781.0659566566675,438.15849311348313,5.751938402927944,1.0,524.271484375,25.518230438232422,911.8525166072852,246.12181426029431
57799.7146585584,852100.1018749999,887141.6295312499,791.1350032971143,792.3189867245661,438.38877724411066,5.611634734556993,1.0,522.943359375,26.12635612487793,912.0594492336716,245.4958354586111
57799.71539931,849160.85046875,884473.2240625,799.795303679212,800.989015729838,431.5248696654832,5.669312844587924,1.0,520.4453125,26.807035446166992,911.9338429324654,246.85518776704114
57799.7161400467,856203.8826562499,891060.690234375,813.8320525471066,814.9682270706285,444.31793098249176,5.65640741439595,1.0,527.97265625,26.849695205688477,912.1349300027424,245.79586737242911
57799.7168923616,856216.2196093751,892015.243046875,791.6740774304384,792.9191689771042,443.73050520523725,5.636116730081574,1.0,543.388671875,27.142444610595703,911.968794210941,246.47192391548947
57799.7176330984,859884.788046875,893540.33578125,845.9610821546663,846.9778563428514,441.14265408474927,5.628806833522098,1.0,549.466796875,26.029008865356445,912.0840154067407,245.72973529155732
57799.71837385,856826.668671875,891685.04296875,804.5807020663739,805.7303416082915,438.28452630078027,5.732304952331092,1.0,524.830078125,26.158998489379883,912.0518439885118,246.22148172522097
57799.71912615,855138.7749999999,890103.69140625,811.8040818428278,812.9583235624424,445.3612415143587,5.734505462706322,1.0,529.87890625,26.196115493774414,911.4869502203811,246.24345004442335
57799.7198784649,855369.952421875,890161.5685156251,830.2832975531819,831.3940767621839,443.4127358671448,5.332817152409203,1.0,525.599609375,24.796289443969727,911.7500061653859,245.7829884865596
57799.7206192166,857775.14703125,892065.387109375,852.5443984176695,853.5940596165997,440.11134547292005,5.378534048620011,1.0,535.150390625,27.009136199951172,911.8005936270536,246.42015000625872
57799.7213599533,855392.901328125,890188.89140625,842.9983265991617,844.0957050853693,443.0748576349309,5.105551189322544,1.0,524.5859375,26.865375518798828,911.9362009106773,245.89516981718074
57799.7221122682,858537.25484375,892533.56171875,841.2538587137634,842.2989205274805,435.956306449324,5.521531644409238,1.0,531.517578125,26.80919075012207,911.852150801538,246.6148850301065
57799.7228530049,855607.3370312501,889528.100625,869.930899563617,870.9350877829094,434.1620134664157,4.991315143064714,1.0,535.380859375,25.83942222595215,912.1221574083764,245.74176944588496
57799.7235937566,853884.2384375001,886878.519765625,853.9159744879306,854.8887343887146,423.9667804962585,5.214423294184009,1.0,513.59375,24.43612289428711,912.161945892773,246.27828673828753
57799.7243344933,851607.3973437501,885574.880859375,823.2754895965732,824.345587584389,430.7591134712769,5.296002490104179,1.0,530.8515625,24.963590621948242,911.8900623098086,245.72547823551136
57799.7250868082,850148.1659375001,884500.3614843751,805.2428046825546,806.3614724478568,420.36848246000176,5.670114728351262,1.0,508.66796875,25.844310760498047,912.1545099324385,246.4958946502129
57799.7258159667,850200.7777343751,883752.1639062501,830.4733346475509,831.5137906221105,417.75947298002234,5.47550844506578,1.0,498.99609375,25.916757583618164,911.7735814612143,246.4774415178443
57799.7265682817,847365.026328125,881473.8828125,790.2917325388785,791.4205986961215,417.4218296525005,5.387238845062391,1.0,503.115234375,25.14872932434082,912.3192177822987,245.8052435969665
57799.7273090333,844310.0737500001,878920.0716406249,749.5441737480066,750.771097643651,421.39490263055285,6.488856805300374,1.0,520.783203125,25.314746856689453,911.820213601407,246.32165944044118
57799.7280381918,842851.18625,878523.47875,748.8061925684982,750.1098361322559,426.50387508872006,6.128968068797797,1.0,539.6953125,25.737733840942383,911.8455062692532,245.9828227308463
57799.7287673652,849163.444140625,882296.088828125,809.7378788917626,810.7767855865078,423.51849789528393,5.4014968965524215,1.0,501.2109375,27.354455947875977,911.709129763397,245.77500698554908
57799.7295081019,851627.4996875,886156.6428906249,752.6153660680806,753.8235828181768,425.22080950378546,6.341849363420965,1.0,521.087890625,24.997413635253906,912.0517523978322,246.6092582992951
57799.7302488387,853348.181640625,886810.410625,841.1939132033057,842.2096144615468,427.0701412922698,5.424286315698448,1.0,507.4921875,25.474632263183594,911.7066782100176,245.7362083620381
57799.7309895903,850833.788515625,883216.89921875,840.822054142859,841.7724970678929,415.8880562376677,5.209485547964565,1.0,501.533203125,25.39350128173828,912.2366192044359,246.26377555335117
57799.731730327,852343.731484375,885419.30203125,799.912164370235,800.9596715316411,419.83012915817187,5.9202080089542415,1.0,501.7109375,25.506011962890625,911.7486453756977,245.81186432709794
57799.7324826419,850045.932421875,882862.49875,834.1766037354193,835.1634071407861,409.68225429343335,4.759232055666474,1.0,495.103515625,25.409711837768555,912.248662231528,246.12212145489178
57799.7332233787,850311.476328125,883333.549921875,803.521986846767,804.5619498575131,417.11894380765267,5.797834569171332,1.0,490.71875,24.47604751586914,911.3851747868762,246.25653714500444
57799.7339525521,850730.50953125,883546.604765625,832.9363553039328,833.935781135563,409.47065778713494,5.221885055407084,1.0,494.28515625,26.08591079711914,912.0975915482452,245.8592171506693
57799.7346817106,847715.430390625,880612.226953125,776.8533751972792,777.9230320610847,406.8254394903155,5.718049745030215,1.0,502.837890625,25.454030990600586,912.0043955967217,246.329425538833
57799.7354224473,846747.645703125,879438.3253125,807.3060007898401,808.3213570906139,410.4649204408038,5.11778511198601,1.0,502.728515625,26.071069717407227,911.8409663364528,245.87375397000517
57799.7361747622,849010.3864062501,881380.068125,837.4206070600225,838.3829493422504,408.8615934858715,5.585605571802446,1.0,494.599609375,27.62320327758789,911.6032938478386,246.32374961127033
57799.7369155139,850777.95921875,882771.834375,838.0794696834214,839.0128955647298,405.1639516111134,5.1108009277129405,1.0,494.759765625,25.323469161987305,912.1254457625787,246.45703575232054
57799.7376562506,852027.9359374999,884487.2012499999,823.3925132444455,824.3702631160294,411.9769759091265,4.80447699941376,1.0,511.8984375,25.3879337310791,912.0086442713574,245.64331737414926
57799.7383969873,845939.50875,879352.2298437501,770.3082609433172,771.4174851511613,415.38178502827935,5.977473684519303,1.0,491.978515625,25.13942527770996,911.498846422989,246.13459294792943
57799.7391493022,846763.205703125,879938.579609375,829.0081551352014,830.025922696821,407.71916433085505,5.175565006987253,1.0,497.8984375,25.06270408630371,912.3317315534171,246.1445977347078
57799.739890039,850992.2310156251,883438.32515625,841.5354664595429,842.4923860275604,408.4143050362035,5.171904184111385,1.0,500.0546875,24.84336280822754,912.1520324886052,246.50283754023263
57799.7406307906,850618.482890625,882842.99078125,845.9997045967813,846.9404104010022,412.29032644080274,4.559723283646282,1.0,505.0,24.824899673461914,911.819140414621,246.07688499764382
57799.7413715273,846840.3302343751,879014.75859375,811.8952635218972,812.8728178296224,406.2607083074492,5.232038548903005,1.0,512.185546875,26.00144386291504,912.4340638021686,246.05409734487316
57799.742112264,849210.2034375,881438.281015625,813.5785572352738,814.5594172285464,403.8855270642822,5.706056282623121,1.0,511.279296875,25.830638885498047,911.6645658717678,246.60369308415866
57799.7428414375,850515.0109375,882594.6678125001,813.6211716161888,814.5896495121709,404.4058833811184,5.697408813708165,1.0,493.73046875,24.52969741821289,911.9728509591046,246.04258278385512
57799.7435821742,845794.498046875,878764.649453125,810.9437549240762,811.9698812809353,404.375645352077,4.6189063876910685,1.0,492.853515625,26.058256149291992,912.0111196287796,246.00087526518564
57799.7443229109,845739.5828125,878396.52734375,767.7805700858952,768.8437846037797,400.31245796982773,5.671362070293388,1.0,501.837890625,25.951139450073242,912.035176736788,246.08130015157667
57799.7450752258,847460.365390625,878702.9828125001,826.1231126712638,827.0277829028473,394.98239174907127,5.0421049865244445,1.0,493.3515625,25.51464080810547,911.9973263776069,246.38315156034216
57799.7458159775,845291.1503906251,876467.803203125,812.0716673359475,812.9855258217898,397.8511829988021,5.681204652245897,1.0,483.037109375,25.394184112548828,911.9294179484548,245.99742632794576
57799.7465682924,846326.1325000001,877794.310703125,816.8183139084068,817.7459430614005,391.7233356774227,4.700223528142883,1.0,476.296875,24.459123611450195,912.3484775110064,246.10380000597613
57799.7472858727,847119.90453125,878587.37390625,825.6560459549728,826.5765954565078,392.9763400058806,4.8780729651582835,1.0,476.255859375,25.343137741088867,912.0182098477921,246.49541555119242
57799.7480266243,844359.753359375,875915.7330468751,813.2371194196452,814.1723979963309,394.0091658154543,5.069582503176356,1.0,473.6640625,24.87424659729004,912.2995908480627,245.923155723058
57799.7487789392,845047.862578125,877127.79125,769.7208412148508,770.7447625626734,393.8157116383303,6.072671047269045,1.0,476.62109375,23.498859405517578,912.0314722542281,246.2261959963313
57799.749519676,845660.181171875,878078.05546875,785.0488592531797,786.0729050118632,404.0931455010178,5.96931508378359,1.0,486.794921875,25.61810874938965,911.8865925920185,245.85096363982177
57799.7502604127,845383.68875,876849.2360156251,773.0457434676514,774.0260661070929,399.07191586241896,6.057171160890722,1.0,499.58984375,25.018659591674805,911.9728317462747,245.71177177272668
57799.7510011494,843362.7113281251,874596.900390625,787.2848926893794,788.2347152695614,388.13698126175035,6.33122320349413,1.0,474.650390625,24.11123275756836,911.8337377627778,246.7139577788434
57799.7517418861,842729.8342968749,873897.478515625,796.4913060916297,797.4306401032807,390.3781453536196,5.230206013747928,1.0,467.61328125,24.08553695678711,911.9925129042034,245.9505666805367
57799.7524710596,844844.419140625,875029.6112500001,829.8465646415128,830.6885456571197,385.7557428091679,4.677214321948126,1.0,477.216796875,24.371856689453125,912.1183697817453,246.15322642127256
57799.7532233894,851814.3697656251,883376.965625,812.3655149454753,813.3028265221848,401.20844084633046,5.3282570694175435,1.0,482.529296875,24.74869728088379,912.3811466669065,246.24193781184576
57799.7539641261,848400.2665625,880643.5492187501,804.9784629227197,805.9631816808179,413.6924516659806,5.764464969900936,1.0,515.98046875,25.674070358276367,911.7798925115379,245.69093359171973
57799.7547048628,845397.59328125,876002.16625,805.2782959734079,806.1642172691807,379.25850875526055,5.799975260904999,1.0,471.826171875,25.2794246673584,912.1867034911609,246.58728027959478
57799.7554340363,843548.8922656251,873465.6863281251,837.0688144842774,837.8826266545557,382.74948963155697,5.254699120520731,1.0,470.904296875,25.217483520507812,911.7206826385575,245.945110309704
57799.7561631799,842459.23015625,873197.47875,815.6102480361695,816.4983167551775,376.84117063041066,5.213886532391681,1.0,466.228515625,24.74461555480957,912.0725177408287,246.35155441659265
57799.7568923533,844577.67703125,874357.33984375,851.554562887524,852.3511580878209,374.5291524908981,4.995240622313837,1.0,462.154296875,23.099781036376953,912.1512373298683,246.49803752193213
57799.75763309,844119.80921875,873489.0418749999,839.4421640858475,840.2304533723604,372.07638615046255,5.147730930253641,1.0,470.205078125,24.638811111450195,912.2034771432963,246.30170770956994
57799.7583738565,844277.927734375,873354.5345312499,858.871427491905,859.6241325609013,370.77744820182335,4.874937505735548,1.0,459.7890625,24.005043029785156,912.1497817913458,246.4996185949989
57799.7591145933,842700.926015625,872679.6387499999,814.6817902775464,815.5301528572584,372.9074388849808,5.688768956861068,1.0,460.375,23.91321563720703,911.8873612910785,246.70335989692427
57799.7598668933,843209.148984375,873370.48734375,834.8092972914234,835.6470614366385,372.6047653660291,5.450625049261432,1.0,448.919921875,24.745941162109375,912.0000087804289,246.47424561463902
57799.76060763,843419.465078125,873326.26953125,810.7739910811207,811.6179595753063,372.194995999686,5.795606683252623,1.0,465.361328125,24.347143173217773,912.2463027515629,246.3174929760078
57799.7613483667,844019.059609375,873837.993359375,832.3626144572713,833.1786934502005,371.9075084161414,5.735837073706058,1.0,465.830078125,25.126853942871094,911.9975944632279,246.41342157734857
57799.7620775402,844427.094765625,873937.246328125,848.971564421536,849.7521571100278,367.51385943017607,4.827619454057069,1.0,452.587890625,23.58719825744629,912.249661321622,246.6286681647481
57799.7628182769,845148.01234375,874469.03125,836.8787011799179,837.663774733474,369.6070301240016,5.417589799254718,1.0,461.037109375,25.670040130615234,912.3250400838597,246.38496386967384
57799.7635590136,844961.43453125,874040.8503125,851.7545629636084,852.5150763931169,370.192368144186,5.223220159881331,1.0,443.65625,24.366680145263672,911.8671804151671,246.3842266591965
57799.7643113434,844463.28265625,873839.0359375001,842.8604482000334,843.6436748585628,365.37605086918654,5.297523103854152,1.0,467.212890625,24.155317306518555,912.0469111840744,246.8396526066382
57799.7650520802,846099.90671875,875411.39203125,823.1127743896125,823.9161850481878,369.8807395235411,4.99510283986207,1.0,455.97265625,24.288373947143555,912.0714626731152,246.2470147271041
57799.7657928169,844442.7940624999,873306.874453125,844.982639376154,845.7338168477173,370.1897889858481,4.4189369592617025,1.0,456.10546875,23.801115036010742,912.1294625036551,245.99667740844401
57799.766510427,844711.70921875,873722.817890625,841.629468190808,842.391794799108,370.89554001896846,5.912580015842648,1.0,466.09375,25.162946701049805,911.9957956848698,246.17009543976826
57799.767262727,845067.635234375,874902.1475,801.2715966054944,802.1240879482264,367.5463021228432,5.467964191328274,1.0,471.298828125,24.683578491210938,912.2330778337216,246.55748170132622
57799.7680034637,847851.861875,876727.768046875,843.4125505788375,844.1710808067209,373.8584324361831,5.482461121702147,1.0,1194.978515625,43.824527740478516,911.990399875928,246.17050646331288
57799.7687326372,847245.363359375,876435.403515625,827.8735751539247,828.6604698394397,372.9901515019033,5.291350733803846,1.0,465.001953125,24.704343795776367,912.0311468695368,246.11829326518466
57799.7694733739,847294.3042968749,876883.0296875001,827.5342072659532,828.3428688357611,370.166018186835,4.925255472343971,1.0,463.80078125,25.22378921508789,912.2673748626032,246.38046539699724
57799.7702025473,847740.0165625,876903.3328124998,821.8821153018578,822.6727278943356,367.0844270779101,5.125650551197009,1.0,471.388671875,25.274852752685547,912.1565438223947,246.0759249178093
57799.7709317207,846224.59328125,875709.094765625,786.8506095148904,787.6964605933773,362.25488525883037,5.7615736845433325,1.0,464.7890625,23.17513084411621,912.3534607133961,246.394129561604
57799.7716724575,849296.7713281249,877984.085703125,829.1334196380301,829.895365228132,366.2903141919004,5.175873981003284,1.0,442.736328125,24.020084381103516,912.0815623863124,246.17563045438453
57799.7724247575,848751.696796875,878073.8715625,821.8441473727943,822.6428849597196,367.2397922873397,5.930412238732194,1.0,446.62109375,23.891883850097656,912.0629460022122,246.4119102690279
57799.7731770873,852109.369296875,881295.544921875,843.144162571504,843.917680148753,366.62570177662974,5.282528636239279,1.0,447.056640625,24.188016891479492,912.2568512814688,246.0512876965449
57799.773917824,850328.4978125,879683.8853125,831.1261461021403,831.9180343543576,368.31583662648416,4.834754559770931,1.0,447.76953125,24.359163284301758,912.1969489971636,246.0137272460028
57799.7746585608,852426.95703125,881449.6879687499,843.5971716569984,844.3605000647956,362.74173773474047,5.533607464453284,1.0,461.912109375,24.60552215576172,912.2456828686278,246.7179139975161
57799.7754108906,861329.848359375,892435.148828125,858.4226275369614,859.2924662545332,401.43871126097423,5.410090249008531,1.0,482.267578125,24.73765754699707,911.7911524726313,245.93254442547166
57799.7761516273,864300.960390625,896097.4334375,822.6449348176453,823.5871199376988,402.3527267859254,5.635674439905742,1.0,492.0390625,23.638689041137695,912.3265062066108,246.15242267418927
57799.776892364,859252.072734375,889146.8146093751,849.0670667827784,849.8714624154713,378.132717849294,5.617664884031704,1.0,471.365234375,25.619626998901367,912.0136174647987,246.5440223087614
57799.777644664,854008.689921875,883761.877890625,826.7203539461947,827.5393381872357,374.59275663433544,5.500461018307434,1.0,468.853515625,23.014299392700195,912.2807499616138,245.9496757570452
57799.7783854306,853673.091796875,883871.298828125,816.5309714891694,817.3829813578594,377.0779745615417,6.4393105191262245,1.0,463.630859375,23.327600479125977,911.8493000434019,246.21248085377601
57799.7791261673,853740.829453125,883786.9371875001,814.3707042611123,815.2211429659941,373.819501140899,6.157702341050771,1.0,463.763671875,24.11818504333496,911.878143428143,246.74022165172386
57799.779866904,854179.6659375001,884026.495078125,833.8347181815766,834.6503394960131,379.42642618323123,4.850403158279904,1.0,461.4609375,24.934762954711914,911.9923232578415,245.8644189445954
57799.780619204,852686.46265625,882782.338671875,814.1220961975482,814.9726026562204,372.5712136446426,6.115926507860737,1.0,456.1796875,23.857664108276367,912.1246111878493,246.96814637277566
57799.7813599408,852870.595703125,883018.0448437501,815.8620448488208,816.717967827057,384.11274578082026,5.5956496967819245,1.0,466.16796875,24.733802795410156,911.8705678156499,245.85180359350431
57799.7821122706,853294.649140625,883914.151171875,805.41868467864,806.3056178263791,379.5242399861731,6.370494528845295,1.0,472.583984375,24.894357681274414,911.852858958262,246.63234869592378
57799.7828530073,855557.230703125,885703.6421874999,843.5895425386196,844.4110337659129,385.4380847078675,6.165482085820656,1.0,457.03515625,24.668561935424805,911.765616758417,246.21424633802945
57799.783593744,855466.5800000001,886237.5196875001,835.8702313663211,836.7349568218156,389.24744153818466,5.661452344323897,1.0,493.857421875,27.271434783935547,912.0111699831396,246.1248724141831
57799.7843344808,856347.065625,886483.5615625,849.9680954609225,850.7842103787848,383.9030738284893,5.481636084787953,1.0,465.521484375,24.130537033081055,911.9680641019075,246.49400710444047
57799.7850752175,854179.069296875,884803.9246875,830.9093530191623,831.7708921709824,386.806015498199,6.327749013477712,1.0,488.4609375,25.156225204467773,911.8587481235514,246.39994095106934
57799.785815984,854695.2678906249,885157.2353125,832.9385829821347,833.7914095989206,388.5437434226005,5.684294676582248,1.0,473.822265625,24.9971866607666,911.6626720959733,246.09983708912543
57799.786568284,854880.419765625,885373.3471093749,853.7216303448135,854.553566487174,382.59364997532157,5.494252860110944,1.0,461.53125,24.07875633239746,912.1530752912531,246.3194943153054
57799.7873090208,855376.533359375,886898.48609375,815.0319021753961,815.9617274104235,390.56426801049184,6.234871841667199,1.0,478.78515625,23.840665817260742,911.8605588865546,246.0754490467705
57799.7880613506,842551.3467968749,874522.7903125,783.2193914419456,784.2196413625093,389.4948724078589,5.880916725290326,1.0,489.3125,24.97503089904785,911.7761268940689,246.18009308868164
57799.7888020873,846157.4830468751,877396.392578125,808.4775880140207,809.4006064724235,383.6267659229568,5.842498597631308,1.0,466.13671875,24.71806526184082,911.8772926669864,246.35867455796972
57799.789542824,843615.9557031251,875435.964765625,794.0017465662064,794.9726018143392,386.7347782770775,5.59438685345768,1.0,463.9765625,22.971107482910156,912.0429548432386,246.08865154139437
57799.7902951241,851756.16234375,881973.4196875,842.1472384258457,842.9768867776112,390.35808974629856,5.7047116251457695,1.0,476.314453125,25.440954208374023,911.4280817940628,245.87395736231917
57799.7910474539,853030.0442968749,883032.64328125,868.8797475473446,869.673217302315,386.27700779533626,5.791992985022496,1.0,471.470703125,26.021825790405273,911.7791646723375,246.12968441581188
57799.7917881906,852713.5932031249,882423.5524218751,881.8547685925412,882.6184461892337,382.5319299873663,5.335032390801803,1.0,468.54296875,24.311267852783203,911.9959559987137,246.3646810202498
57799.7925289273,853208.665078125,883239.0348437501,864.1830725929765,864.9793916533285,388.68951013109097,5.89739117052808,1.0,475.392578125,24.253252029418945,911.5457631953675,246.24391729934214
57799.7932581007,851781.374453125,882548.6675781249,864.510978017021,865.3479327716228,390.95755510018654,5.1300322477320925,1.0,472.62109375,24.76775550842285,911.8537049470879,246.16779373437498
57799.7940104306,852942.659375,883518.0678125,860.3869151237283,861.2154886410332,397.0224511267945,5.423180079093678,1.0,482.607421875,24.659748077392578,911.9670990324105,245.97462207084521
57799.7947395742,850710.2828124999,882968.2609374999,822.5794954716486,823.5420162972183,406.5187385269512,6.016955685174528,1.0,498.669921875,23.673959732055664,911.8818394252652,245.9587952972021
57799.7954803109,845512.878203125,878420.937734375,792.7033900163293,793.7461794702092,397.09997676386655,6.178205556518727,1.0,495.876953125,25.210613250732422,911.7783014117509,246.58505144255855
57799.7962326407,837118.1321874999,871850.0378125,737.9205859746286,739.1675435556273,408.13658275243824,6.413729280077377,1.0,497.3515625,25.969219207763672,911.8662203360834,245.98354320959635
57799.7969849408,821450.931796875,859543.695859375,662.7441374866463,664.4151924659639,410.16252401226023,7.069443927167559,1.0,496.24609375,25.744047164916992,911.9001775652969,245.7869480595312
57799.7977257073,824955.1468750001,862297.7423437501,669.2943210778658,670.8862326218821,403.4501050172132,7.1311638748474175,1.0,480.2890625,25.74528694152832,912.0283876226297,246.5492022659486
57799.7984780073,825879.1771874999,863675.19234375,675.8678119148645,677.4857565411704,404.73901016440846,6.9330590091623465,1.0,510.61328125,26.264516830444336,912.0615391793865,245.87314814865672
57799.799218744,829166.17453125,865563.5220312501,693.5317818578869,694.990423086144,406.070538496159,6.856244428660127,1.0,510.328125,26.257553100585938,911.7032096176665,246.0688851123338
57799.7999710739,836250.9542187501,871105.103671875,726.3763806306227,727.6531675265217,399.851358019867,6.743237184660341,1.0,512.833984375,25.862903594970703,911.8591857647323,246.50466733085162
57799.8007118106,836504.081328125,871146.6610156251,739.9124425262826,741.1527164205884,404.1152087765816,6.499843403445016,1.0,483.58203125,23.987564086914062,911.8483333281309,246.09977447001702
57799.8014525473,834048.2663281249,869922.8495312501,709.1246831859928,710.5082534164092,404.362020575994,6.728793849471999,1.0,532.443359375,25.371957778930664,912.0871609622866,245.9856687263852
57799.802193284,823471.308828125,860919.5857812499,677.7826946525157,679.3637425198476,409.4564222786941,6.967374178274299,1.0,485.73828125,25.7396183013916,911.802591427607,246.16037233546558
57799.8029340208,832437.891171875,868652.512421875,719.5857755815787,720.9766275713771,413.5523519018016,6.4753061089883195,1.0,512.2578125,26.338430404663086,911.6602474142916,246.07441993172637
57799.8036863506,843864.8171875,877646.397109375,789.7698314465142,790.8696966783465,411.85260431794313,5.985101731294817,1.0,493.390625,25.42275047302246,911.65791989877,246.26971203434897
57799.804415524,849909.466953125,881850.081015625,865.7615007976664,866.6574790885406,403.20844939219006,5.160852287873197,1.0,487.923828125,24.726783752441406,912.3119832171316,246.39290008069239
57799.8051446676,852093.116015625,884061.9610937501,888.8707532308039,889.7474121650777,413.31726811101595,5.350811306589929,1.0,489.38671875,24.97625732421875,911.845192039969,246.20980391434566
57799.8058854043,851530.5018750001,883509.881328125,850.9308588361919,851.8455031683833,416.80703703841056,5.640605653087948,1.0,507.966796875,25.580154418945312,911.4956560688352,246.06389181871262
57799.8066377342,850803.2557812501,882432.878984375,883.3229588715824,884.1878651119963,405.01343326637004,5.182747723592476,1.0,497.46875,25.290754318237305,911.9647761648469,246.44739274868056
57799.8073900342,850658.089609375,882366.66328125,873.3282463169988,874.2061044121607,411.93464496785543,5.41061156413305,1.0,496.716796875,26.07864761352539,912.0619932510967,245.97322515926786
57799.8081308007,851713.632421875,883100.3822656248,892.4759750674617,893.319692283314,411.1129505287577,5.012627332776854,1.0,507.62109375,24.5843563079834,911.8917420196333,246.4403085832798
57799.8088715374,851865.093671875,883829.1285156251,903.2237780885309,904.0837410623375,415.7908568454852,5.058824028944782,1.0,499.708984375,27.039993286132812,911.7317214395187,246.20905850959542
57799.8096122742,851864.5974999999,883787.22046875,888.0327097178051,888.9091249325669,415.01522912241484,5.157249237079269,1.0,491.39453125,25.099393844604492,911.8258937968659,246.2646473942076
57799.8103530109,849636.08671875,881655.342890625,884.8606041107691,885.7440226184734,415.09026182151376,5.384428940740033,1.0,517.5546875,26.69078826904297,911.7810056570856,246.03184064939188
57799.8110937476,852860.113046875,884803.868359375,881.6237967174242,882.5072883936523,413.1667778501982,5.041346689269554,1.0,489.521484375,24.699007034301758,911.6342056840055,246.25481680376748
57799.8118344843,851631.286640625,883594.447109375,865.4201239246655,866.3195864811483,410.7896687524142,5.3774082919326744,1.0,503.005859375,24.782390594482422,911.9222534802889,246.24934592426314
57799.8125752211,849414.175546875,881345.85625,867.1114904599875,868.0099497231438,406.9822508169687,5.50578009793751,1.0,489.28515625,25.031465530395508,911.702431917137,246.0824826698324
57799.8133275509,847378.0855468749,879790.3805468751,827.951388651846,828.9184079092157,404.6737890777731,5.830489473090114,1.0,485.462890625,25.541851043701172,911.957043343505,246.50564421941078
57799.8140798509,848707.7542187499,881834.61625,845.4729278915354,846.4598141280364,415.0277745666568,5.758849255378861,1.0,508.580078125,26.259876251220703,911.9185278874172,246.3894925074182
57799.8148669004,850777.21453125,884131.6043750001,839.08815894116,840.0955270746897,427.9661151594911,5.526758936618787,1.0,504.76953125,25.430234909057617,911.8426979777391,246.00491034696287
57799.8156076372,854958.196640625,889107.0760937501,843.8517844781431,844.9064212024559,437.1085960461802,5.818133587566622,1.0,528.529296875,25.32120704650879,911.6767585045733,246.4174944047605
57799.8163368106,851688.2516406251,885070.489375,842.4567572444101,843.4656094102548,428.63171028430764,5.505600575293287,1.0,507.587890625,25.436674118041992,911.7179730594466,246.19233762801932
57799.8170775473,853738.9653125,886598.2047656251,843.7756161180395,844.7495218790535,422.6547366426246,5.351267497713913,1.0,501.5234375,25.971328735351562,911.9344498275773,246.19059069397818
57799.8178067207,849093.7963281249,882326.9856250001,838.3297136478382,839.3327735367055,421.6461290991168,5.528946191752798,1.0,499.93359375,25.276580810546875,911.849329217897,246.4118062133422
57799.8185358942,849386.10078125,882804.86609375,835.0411357395225,836.0604566888051,423.2285153428378,5.544891126848547,1.0,511.236328125,24.314212799072266,911.7683616434132,246.52326138543137
57799.8192650378,850098.465390625,883579.056953125,837.3864718421131,838.4074831065802,423.4080951224282,5.460036883714109,1.0,521.10546875,25.187580108642578,911.860699401715,246.6305963180629
57799.8199942112,842518.265,876410.0277343751,811.6856403710028,812.7657795410432,424.4952900169074,5.556416848806192,1.0,512.48046875,25.148815155029297,912.01393014373,245.93357516173432
57799.8207233846,836857.154375,872593.80125,752.1857917337328,753.4801744730744,427.3177702984707,6.212716557232698,1.0,517.234375,25.755783081054688,911.8449234093674,246.14003673132356
57799.821452558,846453.7975781249,879409.3557812502,842.8583686802833,843.8409678836117,419.35380030283443,5.473876210123886,1.0,505.841796875,25.707569122314453,911.7207219662849,246.52723974920343
57799.8221932948,845359.841953125,879163.7171875,824.0242588640654,825.0765792976279,422.88573261104625,5.110843119968528,1.0,509.783203125,24.845396041870117,912.1529909903418,246.08552883588044
57799.8229224682,852472.1268750001,887919.8277343749,792.4670549976239,793.6842319238663,450.22581054641904,6.096916428463414,1.0,532.462890625,25.673738479614258,911.6164732361008,246.07169507537733
57799.8236516118,850682.1704687501,886216.708984375,795.8199501656068,797.0313866424474,438.85464940179486,5.87990795257727,1.0,529.107421875,26.145933151245117,912.1521383548096,246.44076610026195
57799.8244039416,853652.4539062501,889250.495546875,816.5635635560354,817.7407259151591,443.9372715067044,5.863406443239478,1.0,545.826171875,26.38344383239746,911.978839317647,246.40246342189062
57799.8251446784,851430.872109375,885911.972890625,842.0293776001519,843.1078768281558,436.0112266558577,5.332738602659622,1.0,538.005859375,25.924774169921875,912.1420665826031,246.14615075620748
57799.8258738518,845198.7481249999,878840.234453125,834.9318577295833,835.966990716616,422.18679420748936,5.367962386010461,1.0,530.412109375,24.135942459106445,912.1550776095389,246.22057013294935
57799.8266261518,839132.00640625,873180.1809375,804.3608732510968,805.4576111972576,423.4420292679964,5.759810220731763,1.0,512.494140625,25.594375610351562,911.8591312850436,246.31649996802108
57799.8273668885,840776.815546875,874711.13390625,802.710624701164,803.8036730926545,421.6088481517096,5.437499587963388,1.0,506.0078125,26.1122989654541,911.98876479213,246.48958748370492
57799.8281192183,845622.669921875,879458.86546875,821.0160202913848,822.0833333100752,422.1849012767826,5.443296457461009,1.0,524.98828125,24.663476943969727,912.0706487283935,246.25564953874667
