mjd,aperture_sum_0,aperture_sum_1,aperture_sum_2,aperture_sum_err_0,aperture_sum_err_1,aperture_sum_err_2,bkg,fwhm,id,peak_flux,uncertainty,xcenter,ycenter
57799.6117419004,1746221.814921875,2497137.998203125,3486443.003359375,1281.4790895439833,1336.4717051163711,1402.3778446869442,1389.5099568077078,7.139924838900387,1.0,1975.16796875,45.877620697021484,701.9951719099081,301.3238654780142
57799.6121354178,1746077.818359375,2501804.0061718747,3493682.9875000003,1268.7042871652498,1324.933840463449,1391.6942917819863,1393.6162016314283,7.142062437410651,1.0,1950.80078125,45.67074966430664,701.9827543512076,301.3099998288846
57799.6125405058,1743600.991171875,2499500.3580468753,3476530.5163281253,1270.067174345457,1326.2808959197112,1392.2453998367885,1393.7767766826557,7.159610701553969,1.0,2031.05078125,44.90940856933594,702.9047480698363,301.38837424429715
57799.6129340306,1749976.8669531248,2506132.485390625,3496826.241953125,1306.3338041186882,1361.0628381487934,1426.5997348012374,1399.9285392774477,7.422673226429736,1.0,1995.03125,45.97928237915039,701.2359658400001,301.52993733427945
57799.6133391187,1712915.707265625,2496204.1884375,3482489.069296875,1180.9763043740209,1245.5940400384652,1317.1132293812975,1419.6746564370399,7.916884553279044,1.0,2009.126953125,47.17646408081055,702.7274788263486,301.66932726586805
57799.613732636,1706364.6696875002,2495249.9621874997,3504966.075625,1159.8742873422723,1226.5795490171597,1301.0921879503428,1430.0599503951942,8.285649496024813,1.0,2018.234375,44.96221923828125,701.8715497641981,301.43527384351944
57799.6141261607,1716320.653828125,2498995.191953125,3504643.40796875,1181.0297880070223,1245.5887877261623,1318.394406511885,1423.0263614054763,8.200556301163044,1.0,1978.748046875,46.32788848876953,701.4591560441321,301.3564152741539
57799.6145312488,1667516.6212499999,2481302.769921875,3486321.477265625,1092.262240878591,1167.374371446603,1245.4774300233264,1446.3940023493042,8.687198932288684,1.0,2081.16796875,56.34593963623047,702.6304004711186,301.3573827353979
57799.6149247661,1726755.8644531253,2505567.876484375,3509223.5190625004,1188.5130255042277,1252.0876055395647,1324.3929966134522,1419.395476885945,8.172558881748474,1.0,2013.25390625,47.763587951660156,701.5571581673572,301.4641125976872
57799.6153298616,1725499.9896093751,2495845.45203125,3481300.48734375,1212.0436923339294,1273.0566602205245,1342.396697255142,1404.3811829762012,7.744459400753646,1.0,1994.189453125,47.6074104309082,702.2196540865959,301.70472441255373
57799.6157118082,1719911.9602343752,2493102.597109375,3471301.193203125,1199.6222521746574,1261.782208317587,1330.982699561945,1402.4976875145899,7.795430903182508,1.0,2005.890625,48.465423583984375,702.340700708689,301.7729468870132
57799.6161053255,1730251.2742187502,2489126.387734375,3469269.593671875,1221.7503881750395,1280.5922893410593,1348.2345512776287,1386.230004715559,7.635851147810604,1.0,1963.099609375,45.67931365966797,702.0702067762659,301.43004182507843
57799.6165104136,1713347.60875,2481722.200078125,3462511.31765625,1182.6290798571129,1244.8764529994219,1314.4832232206002,1392.2681647628376,8.193181188431607,1.0,1964.740234375,46.32087707519531,701.2609313717682,301.3515567221252
57799.6169039384,1690049.442421875,2474429.777578125,3461732.471484375,1124.8941402223336,1192.8708954689255,1266.0729537901232,1405.2488813212913,8.380596635199394,1.0,1975.765625,48.58135223388672,702.0625508807652,301.29910233739866
57799.6173090264,1693616.598515625,2479952.6159375003,3448632.81921875,1130.4168656615661,1198.4175668551923,1269.9561145184246,1400.777679793953,8.298987898203006,1.0,2013.521484375,54.5032958984375,703.2754181160304,300.93094394790666
57799.6177025437,1651725.9003125,2464807.411640625,3459679.306953125,1066.0973203254143,1142.9761707273628,1220.3636599511217,1427.8224919836912,8.935344321865436,1.0,1988.1796875,53.977882385253906,702.1519268216372,301.3115792841155
57799.6180960685,1671865.8303906252,2464067.7249218747,3437142.143515625,1085.5996042929753,1157.5660506890151,1230.9702642245381,1396.645423389547,9.32380288737146,1.0,1947.115234375,48.907508850097656,701.6413110715746,301.56916929037385
57799.6185011566,1650878.649140625,2457781.7593750004,3428709.8802343756,1058.404793177886,1134.7752624440147,1209.7758392055482,1406.5224236809465,9.221930571566084,1.0,2068.958984375,61.891300201416016,703.1386192186252,300.50245634806794
57799.6188831031,1644029.785390625,2454920.6625781246,3425183.11625,1035.9702629316687,1114.6777882684016,1190.6444036784208,1407.217844266383,9.925001560240286,1.0,2020.572265625,55.065696716308594,702.3794033966211,301.41040824700485
57799.6192881912,1667999.562109375,2454707.174609375,3408433.30515625,1098.5010067618005,1168.652361574277,1239.160698567292,1380.0563720228388,8.901585734287318,1.0,1975.7265625,52.168025970458984,701.7791504198366,301.89548860368313
57799.619681716,1686465.83765625,2451270.81109375,3399105.843203125,1125.183571167151,1190.162518975752,1257.930214924547,1354.2337020156333,8.724610079401677,1.0,1929.509765625,50.540916442871094,701.7442036363417,301.4775765947458
57799.6200752333,1670704.28125,2443029.08625,3376044.8260156247,1090.0110239092319,1158.1131385146882,1226.2995195803603,1352.6970535963476,8.942195216938389,1.0,1902.01171875,49.585350036621094,702.6805795538376,301.3078074765036
57799.6204571724,1663688.3580468753,2445155.624140625,3389317.4916406255,1074.9794221464567,1145.685058345556,1215.6919343171685,1363.399002955057,9.115546325446312,1.0,1913.109375,50.491878509521484,702.6474615842446,301.02368439039486
57799.6208506972,1720588.72328125,2454495.4896093747,3393144.138828125,1196.2693070465737,1252.5666355153526,1315.4113650563681,1323.8028849909856,7.941130717414498,1.0,1840.080078125,44.27800369262695,701.780063505715,301.07941056019155
57799.6212557852,1710634.9718749998,2453813.21765625,3378512.11765625,1153.9394680512985,1213.7514278356166,1277.5036047665972,1325.6045726831287,8.687845999902866,1.0,1871.802734375,46.11310958862305,701.7378110157799,301.7193965394579
57799.6216493025,1736582.310859375,2458158.230625,3356132.425546875,1229.5648167026009,1282.5648106216013,1340.802412707814,1298.2497139748452,8.297462121260596,1.0,1837.87890625,45.91972351074219,701.4445282893694,302.26222464352077
57799.6220543981,1689830.9964062502,2440271.400390625,3360104.6987499995,1137.9719548008775,1199.7244023007243,1263.6632870868345,1324.4164232590408,8.281484893505814,1.0,1878.662109375,48.896297454833984,702.7935249980553,301.00979279746485
57799.6224479154,1726638.127890625,2452080.4645312503,3377518.494140625,1197.5953297750145,1252.6680352932726,1313.83704722123,1307.5286860364665,8.078498796442329,1.0,1829.6796875,46.784969329833984,701.9370798219782,300.99561588765135
57799.6228298619,1722724.149296875,2450757.6607812503,3346286.9971875,1190.455545809188,1246.199693426377,1305.6020327528856,1299.9053751684337,8.226178116796328,1.0,1825.5,45.65291213989258,702.4008886966747,302.0352183664073
57799.6232233793,1675014.7934375,2434804.99125,3347035.231328125,1100.7399936682998,1166.143357232686,1231.1096978152718,1325.6865450418609,8.93300293238165,1.0,1860.994140625,50.13029861450195,702.1983373595633,301.78583407066617
57799.6236284748,1690632.98375,2436196.61609375,3352510.928671875,1127.1178540465057,1188.657749428783,1252.3158534895442,1315.2147549418303,8.754818243978654,1.0,1850.029296875,47.36924743652344,701.1057695426919,301.1487378996126
57799.6240219921,1690564.1821875,2441498.3831249997,3371368.6443749997,1126.5169858930735,1188.9549813412827,1253.877632915998,1324.26105602609,8.444449726681729,1.0,1885.26953125,49.16325759887695,702.3965584303727,300.4696984785792
