mjd,aperture_sum_0,aperture_sum_1,aperture_sum_2,aperture_sum_err_0,aperture_sum_err_1,aperture_sum_err_2,bkg,fwhm,id,peak_flux,uncertainty,xcenter,ycenter
57799.5959780067,586396.789296875,1069363.8668749998,1703046.6023437502,424.8636557606783,523.1411945227964,622.8474171075597,752.2296310905584,9.032362852037073,1.0,1920.017578125,44.182762145996094,150.97002730628554,865.030986879837
57799.5963599533,576811.83359375,1062112.848125,1697440.6653906251,416.5803647926898,517.3664962579189,618.4384827931649,750.3859181719279,9.159306492221267,1.0,1907.44140625,44.575294494628906,150.8868561212879,864.6490253158358
57799.5967650488,577819.3497656251,1059875.551953125,1693940.32671875,418.3002496137246,517.5360022623502,618.1468802420494,747.4920343604929,8.840876740808595,1.0,1913.001953125,46.131744384765625,151.90730800610498,864.2724692827385
57799.5971701369,581439.4028125,1065559.517890625,1699328.854375,420.2875343973745,519.8038774780925,619.9478216687247,749.2630679416176,9.041847613374877,1.0,1909.390625,45.26504135131836,151.54510787449803,864.9205564492557
57799.5975752324,578832.1817968751,1063974.5207031248,1699165.996484375,418.61215867976324,518.7738007270614,619.5580214069126,752.6810111039339,9.04977107259435,1.0,1921.10546875,44.78841018676758,151.03329625422188,865.047566270486
57799.5979687497,581713.0209375,1065719.891796875,1701421.4631250002,422.11967860452273,521.0638263861855,621.7248679388449,753.5165009724524,9.129017650646961,1.0,1913.919921875,42.48637008666992,150.4605153977578,865.5977238471027
57799.5983506963,578743.878984375,1063108.2159375001,1699691.7130468749,419.9304770049182,519.6913297304675,620.8133972157799,751.1168839375965,8.733902554615101,1.0,1937.5859375,44.89366912841797,150.2880710361639,864.4713996509945
57799.5987442136,583934.22390625,1065829.2385937502,1698581.668203125,423.9125865783774,521.8586681576248,621.5051683039455,749.3098752137654,8.63351367514282,1.0,1932.40625,43.92488479614258,151.51212791208468,864.1572774584
57799.5991377309,588332.631875,1064012.535390625,1692150.96078125,430.3790947442395,524.9124046250926,622.6307959361596,745.7349286363174,8.186047745097467,1.0,1910.7421875,43.46040344238281,151.3805481479507,865.1612395532549
57799.5995312482,577101.52109375,1059898.7415625001,1689923.06140625,417.61070709533305,517.193958199387,616.7418121618255,744.2305741635655,8.959552377483893,1.0,1897.501953125,43.22602462768555,151.1366954688169,864.408744067057
57799.5999247655,587591.5040625,1057498.6110156248,1678814.2042968748,430.45799610688323,522.7967703172995,618.9678675935296,737.7402419707299,8.15262314054043,1.0,1889.564453125,43.68824768066406,150.94880153964814,864.6599455191248
57799.6003182903,600291.354140625,1055841.241640625,1669295.125,448.26692597311563,532.6944513368874,625.0392474151732,730.3283103376023,7.533585603921904,1.0,1879.544921875,44.17382049560547,151.06989055291172,864.7195135743472
57799.6007118076,602102.7925781249,1053278.161328125,1664277.64203125,454.4005130375397,536.271094750994,627.4637214256472,727.5711669836879,7.103026871649269,1.0,1890.5546875,42.51659393310547,151.540969111798,865.0795618959828
57799.6011168957,592628.6799999999,1049564.73140625,1660392.9215624998,439.3708681099059,525.8030833308089,618.4926591748078,724.878855198128,7.865482124120195,1.0,1894.095703125,41.7072868347168,151.10940953127073,864.4823020751211
57799.6014988422,593586.1803125,1050030.15859375,1659772.602421875,440.06942419667485,526.0377712667754,618.3828661944644,723.9374513854417,8.306334603631221,1.0,1846.98046875,44.0010986328125,149.3493176345196,864.6809546115688
57799.6018923596,593311.631171875,1051611.967265625,1661413.72703125,438.8776052126353,525.8313621677667,618.2197387269048,725.8320801850938,7.755227891490961,1.0,1898.044921875,43.453495025634766,151.74854426600865,864.6341815373497
57799.6022858769,599339.897109375,1054837.217578125,1666882.436015625,448.0652522113914,532.414363611725,624.5419765231583,729.013180892152,7.3659051447260016,1.0,1857.224609375,42.56037139892578,152.0268086032147,864.6263905101794
57799.6026909724,600661.134375,1053505.764921875,1664551.5611718749,449.0125002066166,532.3701163717438,624.1971622860888,727.7699789534454,7.514391414978048,1.0,1866.576171875,46.4286003112793,150.9553630544247,864.5226346193064
57799.6030844897,589828.523125,1047448.06484375,1656257.6496874997,434.72233599487595,522.1589532295162,614.829637174236,722.9825849197445,8.393758255080071,1.0,1857.728515625,42.61540985107422,150.88056079799486,865.2551694674901
57799.6034895852,593869.0625,1047661.188671875,1653991.0685156249,441.4039217457955,526.2451776403715,617.681519370086,721.5325731162048,7.515469351921614,1.0,1844.6171875,43.51557159423828,151.18704295058362,865.0370654914377
57799.6038831025,595705.570234375,1052780.9925,1661560.564921875,443.85102423570896,529.4117228583106,621.0168479061585,725.8589409739692,7.433180137464539,1.0,1904.38671875,43.670047760009766,150.9444727802371,864.2941997504904
57799.6042766199,588641.230234375,1051897.779296875,1665981.47,433.06979808082394,522.6470725698368,616.7758830975017,728.8522520434727,7.953732388277996,1.0,1873.98828125,43.34817886352539,150.96121601234913,864.8336273489222
57799.6046701372,591944.4775,1052138.871875,1665422.2671875,436.7275066331967,524.6033442063074,618.2613211186725,728.3611025645548,8.040755087860196,1.0,1848.376953125,42.80215835571289,151.23638611876078,865.001213905565
