mjd,aperture_sum_0,aperture_sum_1,aperture_sum_2,aperture_sum_err_0,aperture_sum_err_1,aperture_sum_err_2,bkg,fwhm,id,peak_flux,uncertainty,xcenter,ycenter
57799.6278298646,1635681.61578125,3064273.210078125,4379030.086562499,1312.3627314416365,1459.6265634107438,1569.7578297588948,250.16036072475885,7.893574631500713,1.0,2732.294921875,60.33198547363281,704.8247606588109,302.8238317391685
57799.6285821795,1608373.52484375,3062566.2610156247,4332980.658203125,1261.149680178935,1419.4452386547184,1528.6471912774348,260.3586846570128,8.704873728365452,1.0,2903.474609375,72.88192749023438,705.6135367507994,302.9717236998137
57799.6293113381,1632043.4964843749,3063044.2715625,4355828.567578125,1289.996865813477,1440.5108566808276,1549.2519824009084,250.30673775671147,8.402980481196185,1.0,2738.892578125,59.470306396484375,705.0468541100055,302.75327463942614
57799.630063653,1574789.432109375,3055569.7907031253,4355466.487265625,1214.0343229456237,1384.0741311901913,1498.1591708350707,250.6390176236442,8.75183584122355,1.0,2810.12890625,70.34405517578125,704.9952884746292,302.99333756187036
57799.6308044046,1645333.549375,3064789.307421875,4355183.09765625,1310.527079252505,1456.7151416093488,1563.3305497567476,246.72667169845525,8.021249475517566,1.0,2777.197265625,63.433170318603516,704.843426974306,302.97306333001546
57799.6315451413,1696210.47390625,3074478.378046875,4369252.9171875,1394.820943432626,1524.9525596769024,1626.5122678527778,240.4643904575631,7.361058027715562,1.0,2686.1484375,56.504425048828125,704.4666959208363,302.98496989050216
57799.6322742999,1710437.7746875,3071751.4153124997,4347901.362109374,1425.9766208216329,1550.4203771253988,1648.5404551727897,242.14096113917154,7.337956126951871,1.0,2641.58984375,54.987457275390625,704.7552528891488,302.882458614416
57799.6330150515,1687423.806796875,3064792.9299999997,4319389.957421875,1373.5111485248565,1505.6049173653837,1603.7060264744864,240.81990926149444,7.83974061478134,1.0,2665.8671875,60.680912017822266,704.9270043619738,302.6810112935536
57799.6337557882,1588132.4813281249,3040755.74765625,4286340.2573437495,1225.4372535517998,1388.402721440828,1494.0857842966723,243.9463863159566,8.877807681884562,1.0,2769.6328125,82.89129638671875,705.184044537152,303.0767977146583
57799.6344965249,1678153.5684375,3054179.2817968754,4346269.0103124995,1345.2801160754618,1480.0139300071255,1581.8350955057797,226.21599430510443,7.839743656504796,1.0,2626.08984375,59.04895782470703,703.747701213219,302.5173083441167
57799.6352372617,1713929.19953125,3058600.6946093747,4269378.425390625,1404.2759883964811,1527.9264657921742,1619.6932000622467,241.72825952054174,8.043115015128166,1.0,2622.02734375,61.33217239379883,705.3415143438754,302.8611482099984
57799.6359664351,1686546.0739843748,3055598.383984375,4273518.288671875,1350.9701214562012,1483.9476658413714,1578.3956046351134,237.31479192362337,7.971215649096951,1.0,2647.921875,59.616451263427734,704.8925414972092,303.3430447215988
57799.63671875,1735553.231875,3058806.4378124997,4284689.395234375,1440.14862830843,1557.1980123903577,1647.5657918199333,232.09014897767904,7.700007610074038,1.0,2540.875,53.22260665893555,704.7428205565901,302.53453519282584
