mjd,aperture_sum_0,aperture_sum_1,aperture_sum_2,aperture_sum_err_0,aperture_sum_err_1,aperture_sum_err_2,bkg,fwhm,id,peak_flux,uncertainty,xcenter,ycenter
57799.5960011557,1242719.61515625,2710077.105625,3997711.81734375,919.7742362100078,1130.2490146013506,1269.3695485567719,270.2449184375266,9.425111619887637,1.0,2926.5390625,73.84090423583984,917.5222180806828,264.3545140266588
57799.5967418998,1241261.96734375,2710571.8284375,3989873.306796875,919.0651176566131,1129.8997564351826,1268.2137615213412,271.7910527408402,9.562276051339802,1.0,2987.544921875,74.56913757324219,917.8320716679068,264.03675116681256
57799.5974942148,1247718.952734375,2714062.8841406247,4014782.6929687504,928.8396806992077,1137.1254476706756,1277.3642797232092,269.341632044853,9.003646251202772,1.0,2852.1015625,65.03070068359375,916.9680646379618,264.95031371837615
57799.5982233807,1223198.964921875,2710935.27171875,4060411.6449218746,903.2249670613887,1121.9942553204842,1269.4517100207895,258.4455507329943,9.53883619692261,1.0,2912.08203125,67.03956604003906,916.7430578061876,264.01244112230876
57799.5989641175,1279299.301796875,2732123.9487500004,4012963.109609375,959.1302217060733,1158.5115610229902,1293.9835908517368,273.15190886541603,9.129827146745763,1.0,2922.53515625,68.58536529541016,917.7798492552175,264.19364468507877
57799.5997048616,1293035.0059375002,2731257.206796875,4064350.90796875,975.9010453461033,1168.6803146306415,1308.0110970467945,257.2804333996025,8.57281640475655,1.0,2780.8515625,53.2955436706543,916.7443609658346,264.1299637972372
57799.6004340276,1363995.440859375,2734844.3110156255,3999407.9328125,1083.3576349446525,1244.0909893944968,1367.7239901162984,268.58825562119125,7.397972644082303,1.0,2822.58203125,54.157833099365234,917.5375778989253,264.447337288063
57799.6011747718,1319628.86546875,2734413.003671875,4061469.779296875,1009.9124915993845,1191.4968179797456,1326.2674488177174,252.0397986592493,8.210696799822394,1.0,2758.111328125,54.63721466064453,916.5492834192024,264.0669425342516
57799.6019155085,1345473.026875,2749572.589296875,3989296.9540625,1041.4005667664223,1215.6952664400428,1340.2911913324942,278.90220486076197,8.356351686428368,1.0,2862.37109375,62.988609313964844,918.2826227829866,264.1580979411826
57799.6026678234,1351125.849140625,2754237.3465625,4059403.8835156253,1046.0006156904988,1219.2361725725157,1349.9162129570836,261.53844500902,8.013183418087461,1.0,2755.78125,55.983009338378906,917.0473182759862,264.2794891665559
57799.6033969894,1351538.0231249998,2750530.133828125,4036689.178984375,1056.0820196204115,1226.8286297592158,1354.9448198925347,266.925353736694,7.860131580078231,1.0,2814.0390625,57.22222137451172,917.3851079006612,264.3415810957327
57799.6041493043,1330430.519296875,2760577.385,4085759.519765625,1017.9487362827791,1201.8537258745082,1337.1678122564742,260.8501082529894,8.280525799410173,1.0,2814.818359375,54.99037170410156,916.864992885267,264.23582847641853
57799.6048784703,1347318.3971875,2767891.78203125,4069605.0534375,1042.5081147391013,1220.444796245858,1351.3988535096105,266.52453372329165,7.970879023516626,1.0,2800.361328125,56.863773345947266,917.2788524797821,264.27669056710755
57799.6056192145,1368587.590390625,2768978.974453125,4088729.3460156256,1076.3864319092563,1244.6117977386816,1375.5252454424854,264.0211017351248,7.776924696936996,1.0,2760.150390625,54.57691192626953,917.2125122528117,263.95569649781834
57799.6063599512,1367914.746171875,2777482.68375,4094095.338515625,1070.2869762353569,1241.675315201743,1372.849780069799,266.80479821463825,7.716032964401611,1.0,2795.76953125,57.24700164794922,917.2006502862671,264.20752262514327
57799.6070891172,1380532.5979687502,2782443.0357031254,4099581.5389062497,1098.772430819505,1264.2012857834636,1393.7880055785488,269.0166325039749,7.298307494049635,1.0,2764.427734375,53.63932418823242,917.2009975485454,264.35002373261915
57799.6078182906,1366637.40796875,2791803.95734375,4137877.5696093747,1072.1053863478326,1246.3299271616916,1381.8287257497323,268.36146951210844,7.872358024091249,1.0,2805.953125,51.91518020629883,917.2282738780542,263.8255780421066
